Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Total_Bookings,Loaded_Bookings,NoShow_Count,Booked_Count,CheckedIn_Count,Cancelled_Count,Total_Reserved_Meter,Total_Loaded_Meter,Total_Reserved_Heads,Total_Loaded_Heads,Total_Meter,Total_Head,NoShow_Rate,Capacity_Utilization_Rate,Reservation_Ratio,Overbooked_Flag,Overbooked_Meter,Unused_Capacity_Meter,Voyage_Risk_Category,Meters_To_Remove,Estimated_Bookings_To_Move,Overbooking_Severity
Rostock,Trelleborg,2024-09-21,22:00,SHIP_01,135,78,38,7,6,6,1887.2,1078.7,158,100,1800,180,0.2814814814814815,0.5992777777777778,1.0484444444444443,True,87.20000000000005,721.3,Overbooked,87.20000000000005,6,Low
Swinoujscie,Trelleborg,2024-04-12,22:00,SHIP_04,160,106,38,5,7,4,2287.2,1480.2,189,130,2200,250,0.2375,0.6728181818181819,1.0396363636363637,True,87.19999999999982,719.8,Overbooked,87.19999999999982,6,Low
Klaipeda,Travemünde,2024-04-23,22:00,SHIP_05,180,115,39,7,15,4,2487.2,1524.5,212,153,2400,280,0.2166666666666666,0.6352083333333334,1.036333333333333,True,87.19999999999982,875.5,Overbooked,87.19999999999982,6,Low
Travemünde,Trelleborg,2024-09-14,14:00,SHIP_05,179,112,44,6,13,4,2487.1,1539.7,204,141,2400,280,0.2458100558659217,0.6415416666666667,1.0362916666666666,True,87.09999999999991,860.3,Overbooked,87.09999999999991,6,Low
Travemünde,Klaipeda,2024-01-24,10:00,SHIP_03,155,103,38,7,4,3,2186.9,1390.4,180,123,2100,230,0.2451612903225806,0.6620952380952382,1.0413809523809523,True,86.90000000000009,709.5999999999999,Overbooked,86.90000000000009,6,Low
Rostock,Trelleborg,2024-09-09,10:00,SHIP_01,131,72,39,5,13,2,1886.9,1003.5,154,102,1800,180,0.2977099236641221,0.5575,1.048277777777778,True,86.90000000000009,796.5,Overbooked,86.90000000000009,6,Low
Trelleborg,Swinoujscie,2024-11-08,14:00,SHIP_03,157,99,37,6,10,5,2186.6,1331.1,182,128,2100,230,0.2356687898089172,0.6338571428571428,1.0412380952380953,True,86.59999999999991,768.9000000000001,Overbooked,86.59999999999991,6,Low
Trelleborg,Travemünde,2024-01-05,08:00,SHIP_01,137,76,45,4,9,3,1886.6,989.3,164,101,1800,180,0.3284671532846715,0.549611111111111,1.048111111111111,True,86.59999999999991,810.7,Overbooked,86.59999999999991,6,Low
Trelleborg,Travemünde,2025-11-14,18:00,SHIP_04,165,98,43,5,12,7,2286.5,1331.9,191,126,2200,250,0.2606060606060606,0.6054090909090909,1.0393181818181818,True,86.5,868.0999999999999,Overbooked,86.5,6,Low
Klaipeda,Travemünde,2024-11-30,10:00,SHIP_04,169,104,51,4,7,3,2286.5,1373.0,195,130,2200,250,0.301775147928994,0.6240909090909091,1.0393181818181818,True,86.5,827.0,Overbooked,86.5,6,Low
Swinoujscie,Trelleborg,2024-01-07,14:00,SHIP_04,161,98,39,6,12,6,2286.5,1329.2,190,129,2200,250,0.2422360248447205,0.6041818181818182,1.0393181818181818,True,86.5,870.8,Overbooked,86.5,6,Low
Trelleborg,Travemünde,2024-06-04,14:00,SHIP_01,130,80,34,8,6,2,1886.2,1148.8,154,100,1800,180,0.2615384615384615,0.6382222222222222,1.0478888888888889,True,86.20000000000005,651.2,Overbooked,86.20000000000005,6,Low
Trelleborg,Swinoujscie,2025-10-05,10:00,SHIP_03,160,101,44,6,6,3,2186.2,1374.7,182,121,2100,230,0.275,0.6546190476190477,1.041047619047619,True,86.19999999999982,725.3,Overbooked,86.19999999999982,6,Low
Travemünde,Klaipeda,2024-11-09,14:00,SHIP_02,151,93,41,7,7,3,2086.1,1241.2,169,113,2000,220,0.271523178807947,0.6206,1.04305,True,86.09999999999991,758.8,Overbooked,86.09999999999991,6,Low
Trelleborg,Travemünde,2025-05-26,08:00,SHIP_02,143,85,36,6,9,7,2086.0,1171.0,167,110,2000,220,0.2517482517482518,0.5855,1.043,True,86.0,829.0,Overbooked,86.0,6,Low
Trelleborg,Swinoujscie,2025-06-09,06:00,SHIP_01,134,84,37,4,6,3,1885.9,1152.1,158,112,1800,180,0.2761194029850746,0.6400555555555555,1.0477222222222222,True,85.90000000000009,647.9000000000001,Overbooked,85.90000000000009,6,Low
Trelleborg,Rostock,2024-03-06,06:00,SHIP_01,132,81,34,3,11,3,1885.7,1101.6,146,105,1800,180,0.2575757575757575,0.612,1.047611111111111,True,85.70000000000005,698.4000000000001,Overbooked,85.70000000000005,6,Low
Rostock,Klaipeda,2025-01-09,10:00,SHIP_02,144,87,34,3,12,8,2085.4,1231.9,163,113,2000,220,0.2361111111111111,0.61595,1.0427,True,85.40000000000009,768.0999999999999,Overbooked,85.40000000000009,6,Low
Trelleborg,Swinoujscie,2025-05-22,14:00,SHIP_01,140,79,37,7,13,4,1885.3,1045.7,160,105,1800,180,0.2642857142857143,0.5809444444444445,1.047388888888889,True,85.29999999999995,754.3,Overbooked,85.29999999999995,6,Low
Klaipeda,Travemünde,2025-04-02,06:00,SHIP_01,131,88,26,6,6,5,1885.2,1195.1,153,110,1800,180,0.1984732824427481,0.6639444444444444,1.0473333333333334,True,85.20000000000005,604.9000000000001,Overbooked,85.20000000000005,6,Low
Rostock,Klaipeda,2025-06-03,08:00,SHIP_04,164,98,46,9,9,2,2284.7,1334.9,192,129,2200,250,0.2804878048780488,0.6067727272727274,1.0385,True,84.69999999999982,865.0999999999999,Overbooked,84.69999999999982,6,Low
Travemünde,Trelleborg,2024-07-25,10:00,SHIP_05,168,98,45,6,13,6,2484.7,1373.5,187,125,2400,280,0.2678571428571428,0.5722916666666666,1.0352916666666665,True,84.69999999999982,1026.5,Overbooked,84.69999999999982,6,Low
Swinoujscie,Trelleborg,2025-11-10,14:00,SHIP_05,174,113,36,12,9,4,2484.5,1623.8,208,150,2400,280,0.2068965517241379,0.6765833333333333,1.0352083333333333,True,84.5,776.2,Overbooked,84.5,6,Low
Klaipeda,Rostock,2025-06-03,06:00,SHIP_04,164,97,44,6,13,4,2284.3,1311.6,190,128,2200,250,0.2682926829268293,0.5961818181818181,1.038318181818182,True,84.30000000000018,888.4000000000001,Overbooked,84.30000000000018,6,Low
Klaipeda,Rostock,2025-04-03,06:00,SHIP_04,159,90,46,6,13,4,2284.2,1271.1,173,111,2200,250,0.2893081761006289,0.5777727272727272,1.0382727272727272,True,84.19999999999982,928.9,Overbooked,84.19999999999982,6,Low
Rostock,Trelleborg,2024-02-12,08:00,SHIP_05,182,117,40,9,13,3,2484.1,1539.8,206,145,2400,280,0.2197802197802197,0.6415833333333333,1.0350416666666666,True,84.09999999999991,860.2,Overbooked,84.09999999999991,6,Low
Trelleborg,Swinoujscie,2025-05-22,18:00,SHIP_01,135,76,40,4,8,7,1884.0,1047.8,153,94,1800,180,0.2962962962962963,0.5821111111111111,1.0466666666666666,True,84.0,752.2,Overbooked,84.0,6,Low
Trelleborg,Travemünde,2024-02-05,18:00,SHIP_02,147,101,29,7,6,4,2083.8,1424.0,163,119,2000,220,0.1972789115646258,0.712,1.0419,True,83.80000000000018,576.0,Overbooked,83.80000000000018,6,Low
Trelleborg,Swinoujscie,2025-07-02,18:00,SHIP_02,146,84,29,10,16,7,2083.8,1136.5,172,118,2000,220,0.1986301369863013,0.56825,1.0419,True,83.80000000000018,863.5,Overbooked,83.80000000000018,6,Low
Klaipeda,Travemünde,2024-03-06,06:00,SHIP_01,138,87,39,3,7,2,1883.7,1138.7,165,116,1800,180,0.2826086956521739,0.6326111111111111,1.0465,True,83.70000000000005,661.3,Overbooked,83.70000000000005,6,Low
Klaipeda,Travemünde,2024-10-15,18:00,SHIP_02,155,89,38,8,12,8,2083.6,1166.0,176,115,2000,220,0.2451612903225806,0.583,1.0418,True,83.59999999999991,834.0,Overbooked,83.59999999999991,6,Low
Swinoujscie,Trelleborg,2024-03-04,08:00,SHIP_03,152,88,41,5,10,8,2183.4,1216.5,170,109,2100,230,0.2697368421052631,0.5792857142857143,1.0397142857142858,True,83.40000000000009,883.5,Overbooked,83.40000000000009,6,Low
Rostock,Trelleborg,2024-07-04,08:00,SHIP_03,160,90,52,7,6,5,2183.2,1209.8,183,114,2100,230,0.325,0.5760952380952381,1.0396190476190474,True,83.19999999999982,890.2,Overbooked,83.19999999999982,6,Low
Travemünde,Klaipeda,2025-08-14,22:00,SHIP_03,160,93,48,2,11,6,2182.9,1229.5,190,125,2100,230,0.3,0.5854761904761905,1.0394761904761904,True,82.90000000000009,870.5,Overbooked,82.90000000000009,6,Low
Swinoujscie,Trelleborg,2024-05-11,08:00,SHIP_04,164,105,36,5,12,6,2282.8,1432.7,194,138,2200,250,0.2195121951219512,0.6512272727272728,1.0376363636363637,True,82.80000000000018,767.3,Overbooked,82.80000000000018,6,Low
Travemünde,Klaipeda,2024-08-23,10:00,SHIP_05,178,98,55,8,12,5,2482.8,1346.0,212,130,2400,280,0.3089887640449438,0.5608333333333333,1.0345,True,82.80000000000018,1054.0,Overbooked,82.80000000000018,6,Low
Klaipeda,Rostock,2024-12-19,06:00,SHIP_02,141,90,39,5,4,3,2082.7,1342.5,160,108,2000,220,0.2765957446808511,0.67125,1.04135,True,82.69999999999982,657.5,Overbooked,82.69999999999982,6,Low
Trelleborg,Swinoujscie,2025-02-03,06:00,SHIP_01,137,81,41,5,7,3,1882.5,1069.6,156,103,1800,180,0.2992700729927007,0.5942222222222222,1.0458333333333334,True,82.5,730.4000000000001,Overbooked,82.5,6,Low
Trelleborg,Swinoujscie,2025-02-15,18:00,SHIP_03,162,84,55,9,10,4,2182.4,1103.8,180,106,2100,230,0.3395061728395062,0.5256190476190477,1.0392380952380953,True,82.40000000000009,996.2,Overbooked,82.40000000000009,6,Low
Trelleborg,Swinoujscie,2025-06-07,06:00,SHIP_01,134,87,35,8,2,2,1882.0,1203.5,154,102,1800,180,0.2611940298507462,0.6686111111111112,1.0455555555555556,True,82.0,596.5,Overbooked,82.0,6,Low
Trelleborg,Swinoujscie,2025-12-06,06:00,SHIP_03,153,100,36,10,5,2,2181.9,1388.6,180,126,2100,230,0.2352941176470588,0.6612380952380952,1.039,True,81.90000000000009,711.4000000000001,Overbooked,81.90000000000009,6,Low
Klaipeda,Travemünde,2025-11-05,22:00,SHIP_05,177,112,49,3,7,6,2481.7,1568.2,209,136,2400,280,0.2768361581920904,0.6534166666666666,1.0340416666666663,True,81.69999999999982,831.8,Overbooked,81.69999999999982,6,Low
Trelleborg,Swinoujscie,2025-12-19,18:00,SHIP_04,161,96,37,9,11,8,2281.4,1340.8,182,119,2200,250,0.2298136645962732,0.6094545454545455,1.037,True,81.40000000000009,859.2,Overbooked,81.40000000000009,6,Low
Trelleborg,Swinoujscie,2024-01-31,10:00,SHIP_03,153,85,44,11,11,2,2181.2,1191.2,174,105,2100,230,0.2875816993464052,0.5672380952380952,1.0386666666666666,True,81.19999999999982,908.8,Overbooked,81.19999999999982,6,Low
Swinoujscie,Trelleborg,2025-06-18,06:00,SHIP_05,178,105,52,6,11,4,2481.0,1402.8,206,138,2400,280,0.2921348314606741,0.5845,1.03375,True,81.0,997.2,Overbooked,81.0,6,Low
Travemünde,Klaipeda,2025-11-14,10:00,SHIP_01,131,84,37,2,6,2,1880.9,1178.9,152,100,1800,180,0.2824427480916031,0.6549444444444444,1.0449444444444445,True,80.90000000000009,621.0999999999999,Overbooked,80.90000000000009,6,Low
Travemünde,Klaipeda,2024-12-12,14:00,SHIP_05,174,112,41,5,13,3,2480.9,1533.6,190,138,2400,280,0.2356321839080459,0.639,1.0337083333333337,True,80.90000000000009,866.4000000000001,Overbooked,80.90000000000009,6,Low
Trelleborg,Rostock,2025-12-10,14:00,SHIP_04,163,98,45,6,8,6,2280.5,1357.5,196,129,2200,250,0.2760736196319018,0.6170454545454546,1.0365909090909091,True,80.5,842.5,Overbooked,80.5,6,Low
Rostock,Klaipeda,2025-06-19,10:00,SHIP_01,136,79,43,5,6,3,1880.5,1071.1,155,94,1800,180,0.3161764705882353,0.5950555555555556,1.0447222222222223,True,80.5,728.9000000000001,Overbooked,80.5,6,Low
Rostock,Klaipeda,2024-08-06,06:00,SHIP_03,153,96,35,8,6,8,2180.3,1312.8,178,118,2100,230,0.2287581699346405,0.6251428571428571,1.0382380952380954,True,80.30000000000018,787.2,Overbooked,80.30000000000018,6,Low
Trelleborg,Travemünde,2024-09-26,06:00,SHIP_04,163,105,38,4,7,9,2280.3,1426.7,187,128,2200,250,0.2331288343558282,0.6485,1.0365,True,80.30000000000018,773.3,Overbooked,80.30000000000018,6,Low
Rostock,Klaipeda,2024-04-10,22:00,SHIP_03,158,100,34,6,15,3,2180.2,1393.6,190,135,2100,230,0.2151898734177215,0.6636190476190476,1.038190476190476,True,80.19999999999982,706.4000000000001,Overbooked,80.19999999999982,6,Low
Rostock,Trelleborg,2024-10-12,10:00,SHIP_03,157,92,41,8,11,5,2179.9,1288.1,183,116,2100,230,0.2611464968152866,0.6133809523809524,1.038047619047619,True,79.90000000000009,811.9000000000001,Overbooked,79.90000000000009,6,Low
Rostock,Trelleborg,2025-11-11,08:00,SHIP_01,131,80,37,3,7,4,1879.4,1127.0,149,100,1800,180,0.2824427480916031,0.6261111111111111,1.0441111111111112,True,79.40000000000009,673.0,Overbooked,79.40000000000009,6,Low
Rostock,Klaipeda,2025-06-17,22:00,SHIP_04,167,95,48,10,11,3,2279.4,1268.5,193,125,2200,250,0.2874251497005988,0.576590909090909,1.0360909090909092,True,79.40000000000009,931.5,Overbooked,79.40000000000009,6,Low
Travemünde,Trelleborg,2025-08-26,22:00,SHIP_01,137,79,39,4,13,2,1879.0,1008.9,164,108,1800,180,0.2846715328467153,0.5605,1.0438888888888889,True,79.0,791.1,Overbooked,79.0,6,Low
Klaipeda,Rostock,2024-02-06,14:00,SHIP_02,150,87,42,5,8,8,2078.8,1155.8,168,108,2000,220,0.28,0.5779,1.0394,True,78.80000000000018,844.2,Overbooked,78.80000000000018,6,Low
Travemünde,Klaipeda,2024-11-09,18:00,SHIP_01,133,84,36,3,9,1,1878.7,1168.5,154,107,1800,180,0.2706766917293233,0.6491666666666667,1.0437222222222222,True,78.70000000000005,631.5,Overbooked,78.70000000000005,6,Low
Swinoujscie,Trelleborg,2024-02-29,22:00,SHIP_03,153,85,38,8,11,11,2178.7,1147.5,176,112,2100,230,0.2483660130718954,0.5464285714285714,1.0374761904761904,True,78.69999999999982,952.5,Overbooked,78.69999999999982,6,Low
Trelleborg,Travemünde,2025-05-10,06:00,SHIP_05,181,110,52,4,10,5,2478.0,1441.8,206,138,2400,280,0.287292817679558,0.60075,1.0325,True,78.0,958.2,Overbooked,78.0,6,Low
Trelleborg,Rostock,2025-12-16,14:00,SHIP_05,174,119,33,10,6,6,2477.9,1623.0,201,144,2400,280,0.1896551724137931,0.67625,1.0324583333333337,True,77.90000000000009,777.0,Overbooked,77.90000000000009,6,Low
Klaipeda,Rostock,2024-09-24,14:00,SHIP_01,132,79,35,7,6,5,1877.7,1082.7,164,104,1800,180,0.2651515151515151,0.6015,1.0431666666666668,True,77.70000000000005,717.3,Overbooked,77.70000000000005,6,Low
Swinoujscie,Trelleborg,2025-11-14,14:00,SHIP_03,158,92,38,10,12,6,2177.7,1201.2,183,120,2100,230,0.240506329113924,0.5720000000000001,1.037,True,77.69999999999982,898.8,Overbooked,77.69999999999982,6,Low
Klaipeda,Rostock,2024-08-19,06:00,SHIP_01,136,82,32,6,12,4,1877.3,1112.9,149,106,1800,180,0.2352941176470588,0.6182777777777778,1.0429444444444445,True,77.29999999999995,687.0999999999999,Overbooked,77.29999999999995,6,Low
Trelleborg,Rostock,2024-12-26,06:00,SHIP_01,132,70,47,4,10,1,1877.2,1000.8,151,91,1800,180,0.3560606060606061,0.5559999999999999,1.042888888888889,True,77.20000000000005,799.2,Overbooked,77.20000000000005,6,Low
Klaipeda,Travemünde,2024-08-03,10:00,SHIP_02,153,90,41,5,9,8,2076.8,1156.6,183,118,2000,220,0.2679738562091503,0.5782999999999999,1.0384,True,76.80000000000018,843.4000000000001,Overbooked,76.80000000000018,5,Low
Trelleborg,Rostock,2024-03-05,18:00,SHIP_02,151,89,43,7,7,5,2076.6,1154.8,170,111,2000,220,0.2847682119205298,0.5774,1.0383,True,76.59999999999991,845.2,Overbooked,76.59999999999991,5,Low
Klaipeda,Rostock,2025-03-29,18:00,SHIP_03,156,98,42,6,7,3,2176.4,1299.6,182,124,2100,230,0.2692307692307692,0.6188571428571428,1.0363809523809524,True,76.40000000000009,800.4000000000001,Overbooked,76.40000000000009,5,Low
Klaipeda,Rostock,2024-12-03,18:00,SHIP_04,158,92,41,7,11,7,2276.3,1301.0,175,114,2200,250,0.2594936708860759,0.5913636363636363,1.0346818181818185,True,76.30000000000018,899.0,Overbooked,76.30000000000018,5,Low
Travemünde,Klaipeda,2024-08-26,14:00,SHIP_04,156,96,42,4,9,5,2275.9,1323.9,171,113,2200,250,0.2692307692307692,0.6017727272727273,1.0345,True,75.90000000000009,876.0999999999999,Overbooked,75.90000000000009,5,Low
Rostock,Klaipeda,2024-12-14,18:00,SHIP_02,147,90,39,5,7,6,2075.6,1201.9,171,110,2000,220,0.2653061224489796,0.6009500000000001,1.0378,True,75.59999999999991,798.0999999999999,Overbooked,75.59999999999991,5,Low
Swinoujscie,Trelleborg,2024-09-15,14:00,SHIP_04,164,102,44,5,7,6,2275.4,1387.2,184,120,2200,250,0.2682926829268293,0.6305454545454545,1.0342727272727272,True,75.40000000000009,812.8,Overbooked,75.40000000000009,5,Low
Klaipeda,Rostock,2024-07-06,22:00,SHIP_04,162,107,36,6,9,4,2274.8,1452.1,185,130,2200,250,0.2222222222222222,0.6600454545454545,1.034,True,74.80000000000018,747.9000000000001,Overbooked,74.80000000000018,5,Low
Travemünde,Klaipeda,2025-03-10,18:00,SHIP_01,134,76,42,3,9,4,1874.7,1032.3,155,101,1800,180,0.3134328358208955,0.5735,1.0415,True,74.70000000000005,767.7,Overbooked,74.70000000000005,5,Low
Rostock,Trelleborg,2025-03-26,06:00,SHIP_03,155,92,42,8,9,4,2174.5,1241.2,181,120,2100,230,0.2709677419354839,0.591047619047619,1.0354761904761904,True,74.5,858.8,Overbooked,74.5,5,Low
Klaipeda,Rostock,2024-11-28,18:00,SHIP_04,168,100,42,5,14,7,2274.5,1300.9,193,130,2200,250,0.25,0.5913181818181819,1.0338636363636364,True,74.5,899.0999999999999,Overbooked,74.5,5,Low
Rostock,Klaipeda,2024-11-14,22:00,SHIP_01,135,77,38,5,9,6,1874.5,1007.9,160,100,1800,180,0.2814814814814815,0.5599444444444445,1.041388888888889,True,74.5,792.1,Overbooked,74.5,5,Low
Klaipeda,Travemünde,2024-04-04,18:00,SHIP_04,161,99,46,3,9,4,2274.3,1356.7,184,125,2200,250,0.2857142857142857,0.6166818181818182,1.0337727272727273,True,74.30000000000018,843.3,Overbooked,74.30000000000018,5,Low
Trelleborg,Travemünde,2024-01-03,06:00,SHIP_05,172,95,43,14,16,4,2474.3,1294.4,194,125,2400,280,0.25,0.5393333333333333,1.0309583333333334,True,74.30000000000018,1105.6,Overbooked,74.30000000000018,5,Low
Trelleborg,Rostock,2025-09-14,10:00,SHIP_05,174,98,53,13,5,5,2474.1,1380.3,197,116,2400,280,0.3045977011494253,0.575125,1.030875,True,74.09999999999991,1019.7,Overbooked,74.09999999999991,5,Low
Trelleborg,Travemünde,2025-02-15,14:00,SHIP_05,173,108,43,7,6,9,2474.0,1497.8,201,133,2400,280,0.2485549132947976,0.6240833333333333,1.0308333333333333,True,74.0,902.2,Overbooked,74.0,5,Low
Rostock,Trelleborg,2025-06-15,18:00,SHIP_01,139,79,38,6,9,7,1873.6,1041.4,155,94,1800,180,0.2733812949640288,0.5785555555555556,1.0408888888888888,True,73.59999999999991,758.5999999999999,Overbooked,73.59999999999991,5,Low
Trelleborg,Rostock,2024-12-15,06:00,SHIP_01,128,72,38,6,10,2,1873.5,1038.7,150,94,1800,180,0.296875,0.5770555555555555,1.0408333333333333,True,73.5,761.3,Overbooked,73.5,5,Low
Rostock,Trelleborg,2024-09-18,08:00,SHIP_03,157,101,34,6,12,4,2173.4,1313.0,190,137,2100,230,0.2165605095541401,0.6252380952380953,1.034952380952381,True,73.40000000000009,787.0,Overbooked,73.40000000000009,5,Low
Travemünde,Klaipeda,2024-01-22,10:00,SHIP_01,138,80,32,5,16,5,1873.3,1073.3,156,109,1800,180,0.2318840579710145,0.5962777777777778,1.040722222222222,True,73.29999999999995,726.7,Overbooked,73.29999999999995,5,Low
Trelleborg,Travemünde,2024-04-02,14:00,SHIP_04,166,91,57,4,13,1,2273.2,1218.8,198,121,2200,250,0.3433734939759036,0.5539999999999999,1.0332727272727271,True,73.19999999999982,981.2,Overbooked,73.19999999999982,5,Low
Trelleborg,Swinoujscie,2024-03-26,14:00,SHIP_05,179,104,47,14,8,6,2473.1,1395.0,208,127,2400,280,0.2625698324022346,0.58125,1.0304583333333333,True,73.09999999999991,1005.0,Overbooked,73.09999999999991,5,Low
Rostock,Klaipeda,2024-03-08,22:00,SHIP_02,147,99,30,8,6,4,2073.0,1344.4,173,121,2000,220,0.2040816326530612,0.6722,1.0365,True,73.0,655.5999999999999,Overbooked,73.0,5,Low
Rostock,Trelleborg,2024-02-06,22:00,SHIP_05,173,98,51,6,9,9,2472.9,1363.4,203,124,2400,280,0.2947976878612717,0.5680833333333334,1.030375,True,72.90000000000009,1036.6,Overbooked,72.90000000000009,5,Low
Trelleborg,Travemünde,2025-06-16,14:00,SHIP_02,146,95,37,4,7,3,2072.9,1331.4,170,121,2000,220,0.2534246575342466,0.6657000000000001,1.03645,True,72.90000000000009,668.5999999999999,Overbooked,72.90000000000009,5,Low
Travemünde,Klaipeda,2024-04-01,10:00,SHIP_02,146,78,50,2,13,3,2072.5,1114.9,174,108,2000,220,0.3424657534246575,0.55745,1.03625,True,72.5,885.0999999999999,Overbooked,72.5,5,Low
Trelleborg,Travemünde,2025-01-29,06:00,SHIP_03,153,93,42,4,8,6,2172.3,1257.2,177,121,2100,230,0.2745098039215686,0.5986666666666667,1.0344285714285717,True,72.30000000000018,842.8,Overbooked,72.30000000000018,5,Low
Trelleborg,Swinoujscie,2025-09-09,06:00,SHIP_01,134,79,39,5,8,3,1872.2,1063.7,154,101,1800,180,0.291044776119403,0.5909444444444445,1.0401111111111112,True,72.20000000000005,736.3,Overbooked,72.20000000000005,5,Low
Travemünde,Klaipeda,2025-04-16,22:00,SHIP_03,154,80,53,6,10,5,2172.2,1078.8,175,101,2100,230,0.3441558441558441,0.5137142857142857,1.0343809523809524,True,72.19999999999982,1021.2,Overbooked,72.19999999999982,5,Low
Travemünde,Trelleborg,2025-01-21,06:00,SHIP_03,152,88,40,8,13,3,2171.9,1250.0,173,116,2100,230,0.2631578947368421,0.5952380952380952,1.0342380952380952,True,71.90000000000009,850.0,Overbooked,71.90000000000009,5,Low
Travemünde,Trelleborg,2024-06-27,22:00,SHIP_05,174,105,47,6,11,5,2471.8,1489.7,198,130,2400,280,0.2701149425287356,0.6207083333333333,1.0299166666666668,True,71.80000000000018,910.3,Overbooked,71.80000000000018,5,Low
Rostock,Trelleborg,2024-05-18,10:00,SHIP_01,137,87,32,2,9,7,1871.8,1184.8,160,112,1800,180,0.2335766423357664,0.6582222222222222,1.0398888888888889,True,71.79999999999995,615.2,Overbooked,71.79999999999995,5,Low
Klaipeda,Rostock,2025-10-25,10:00,SHIP_02,147,82,44,5,11,5,2071.3,1119.7,166,105,2000,220,0.2993197278911564,0.5598500000000001,1.0356500000000002,True,71.30000000000018,880.3,Overbooked,71.30000000000018,5,Low
Travemünde,Trelleborg,2024-10-11,08:00,SHIP_04,161,95,49,2,8,7,2271.2,1316.2,181,117,2200,250,0.3043478260869565,0.5982727272727273,1.0323636363636364,True,71.19999999999982,883.8,Overbooked,71.19999999999982,5,Low
Travemünde,Klaipeda,2024-02-02,08:00,SHIP_01,134,92,29,4,4,5,1871.0,1245.9,154,113,1800,180,0.2164179104477611,0.6921666666666667,1.0394444444444444,True,71.0,554.0999999999999,Overbooked,71.0,5,Low
Rostock,Klaipeda,2024-12-02,18:00,SHIP_04,157,104,31,8,6,8,2270.9,1485.2,178,125,2200,250,0.197452229299363,0.6750909090909091,1.0322272727272728,True,70.90000000000009,714.8,Overbooked,70.90000000000009,5,Low
Swinoujscie,Trelleborg,2024-10-31,10:00,SHIP_03,154,88,51,3,6,6,2170.7,1210.9,175,104,2100,230,0.3311688311688311,0.5766190476190477,1.0336666666666663,True,70.69999999999982,889.0999999999999,Overbooked,70.69999999999982,5,Low
Travemünde,Trelleborg,2024-11-23,14:00,SHIP_04,167,97,50,7,8,5,2270.6,1254.7,193,121,2200,250,0.2994011976047904,0.5703181818181818,1.032090909090909,True,70.59999999999991,945.3,Overbooked,70.59999999999991,5,Low
