Sailing ID,Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Total Meter,Total Head
S002090,Travemünde,Trelleborg,2025-09-01,22:00,SHIP_03,2200,250
S002091,Trelleborg,Rostock,2025-07-20,06:00,SHIP_03,2200,250
S002092,Swinoujscie,Trelleborg,2025-05-16,14:00,SHIP_03,2200,250
S002093,Klaipeda,Rostock,2025-12-30,18:00,SHIP_03,2200,250
S002094,Rostock,Trelleborg,2025-03-14,22:00,SHIP_06,2100,230
S002095,Trelleborg,Swinoujscie,2024-05-01,10:00,SHIP_06,2100,230
S002096,Travemünde,Klaipeda,2025-02-07,10:00,SHIP_03,2200,250
S002097,Klaipeda,Rostock,2024-01-11,06:00,SHIP_05,2600,300
S002098,Klaipeda,Travemünde,2025-01-10,14:00,SHIP_03,2200,250
S002099,Trelleborg,Swinoujscie,2024-03-12,10:00,SHIP_05,2600,300
S002100,Trelleborg,Rostock,2025-06-08,10:00,SHIP_02,2000,220
S002101,Swinoujscie,Trelleborg,2025-07-20,06:00,SHIP_02,2000,220
S002102,Klaipeda,Rostock,2025-08-28,06:00,SHIP_08,2300,260
S002103,Travemünde,Klaipeda,2024-04-04,08:00,SHIP_06,2100,230
S002104,Swinoujscie,Trelleborg,2024-11-21,06:00,SHIP_08,2300,260
S002105,Swinoujscie,Trelleborg,2025-06-15,18:00,SHIP_07,1900,200
S002106,Rostock,Klaipeda,2024-07-08,18:00,SHIP_08,2300,260
S002107,Trelleborg,Travemünde,2024-01-12,10:00,SHIP_01,1800,180
S002108,Swinoujscie,Trelleborg,2025-04-06,22:00,SHIP_01,1800,180
S002109,Trelleborg,Travemünde,2025-09-22,14:00,SHIP_03,2200,250
S002110,Swinoujscie,Trelleborg,2025-08-16,08:00,SHIP_06,2100,230
S002111,Trelleborg,Travemünde,2025-11-05,18:00,SHIP_06,2100,230
S002112,Rostock,Klaipeda,2025-10-09,14:00,SHIP_01,1800,180
S002113,Klaipeda,Rostock,2024-07-26,22:00,SHIP_04,2400,280
S002114,Trelleborg,Rostock,2025-11-24,06:00,SHIP_04,2400,280
S002115,Trelleborg,Rostock,2025-04-07,06:00,SHIP_02,2000,220
S002116,Travemünde,Trelleborg,2025-09-13,14:00,SHIP_06,2100,230
S002117,Trelleborg,Travemünde,2024-11-09,14:00,SHIP_05,2600,300
S002118,Rostock,Klaipeda,2025-03-19,14:00,SHIP_02,2000,220
S002119,Klaipeda,Travemünde,2025-01-01,08:00,SHIP_05,2600,300
S002120,Klaipeda,Travemünde,2024-03-21,06:00,SHIP_06,2100,230
S002121,Trelleborg,Travemünde,2024-12-09,22:00,SHIP_02,2000,220
S002122,Travemünde,Trelleborg,2024-03-09,08:00,SHIP_02,2000,220
S002123,Klaipeda,Travemünde,2025-01-03,22:00,SHIP_01,1800,180
S002124,Trelleborg,Rostock,2024-09-18,10:00,SHIP_04,2400,280
S002125,Swinoujscie,Trelleborg,2024-08-05,06:00,SHIP_03,2200,250
S002126,Travemünde,Trelleborg,2024-06-19,06:00,SHIP_02,2000,220
S002127,Travemünde,Trelleborg,2024-04-23,22:00,SHIP_05,2600,300
S002128,Swinoujscie,Trelleborg,2025-03-22,08:00,SHIP_01,1800,180
S002129,Rostock,Klaipeda,2024-02-22,22:00,SHIP_01,1800,180
S002130,Klaipeda,Travemünde,2024-02-28,18:00,SHIP_04,2400,280
S002131,Travemünde,Klaipeda,2024-01-13,08:00,SHIP_01,1800,180
S002132,Trelleborg,Rostock,2025-11-10,22:00,SHIP_03,2200,250
S002133,Trelleborg,Swinoujscie,2025-10-29,22:00,SHIP_02,2000,220
S002134,Klaipeda,Travemünde,2024-03-24,14:00,SHIP_06,2100,230
S002135,Klaipeda,Rostock,2024-09-16,10:00,SHIP_03,2200,250
S002136,Travemünde,Klaipeda,2025-03-02,08:00,SHIP_05,2600,300
S002137,Trelleborg,Rostock,2024-11-23,06:00,SHIP_02,2000,220
S002138,Rostock,Trelleborg,2025-09-18,10:00,SHIP_07,1900,200
S002139,Trelleborg,Rostock,2025-06-08,18:00,SHIP_03,2200,250
S002140,Klaipeda,Travemünde,2025-01-30,18:00,SHIP_04,2400,280
S002141,Trelleborg,Swinoujscie,2024-03-21,10:00,SHIP_06,2100,230
S002142,Klaipeda,Rostock,2025-01-09,08:00,SHIP_02,2000,220
S002143,Travemünde,Trelleborg,2024-06-03,10:00,SHIP_02,2000,220
S002144,Trelleborg,Travemünde,2024-12-17,10:00,SHIP_01,1800,180
S002145,Travemünde,Klaipeda,2024-07-02,22:00,SHIP_04,2400,280
S002146,Travemünde,Trelleborg,2025-11-08,18:00,SHIP_01,1800,180
S002147,Trelleborg,Swinoujscie,2025-08-07,18:00,SHIP_04,2400,280
S002148,Rostock,Trelleborg,2025-01-27,14:00,SHIP_03,2200,250
S002149,Klaipeda,Rostock,2024-02-29,22:00,SHIP_08,2300,260
S002150,Trelleborg,Swinoujscie,2025-05-21,10:00,SHIP_03,2200,250
S002151,Travemünde,Klaipeda,2025-03-10,18:00,SHIP_02,2000,220
S002152,Travemünde,Trelleborg,2025-05-02,14:00,SHIP_04,2400,280
S002153,Travemünde,Trelleborg,2024-11-08,22:00,SHIP_07,1900,200
S002154,Klaipeda,Travemünde,2025-11-28,22:00,SHIP_03,2200,250
S002155,Rostock,Trelleborg,2024-02-21,06:00,SHIP_07,1900,200
S002156,Travemünde,Trelleborg,2024-05-30,08:00,SHIP_01,1800,180
S002157,Rostock,Trelleborg,2025-08-18,18:00,SHIP_04,2400,280
S002158,Klaipeda,Travemünde,2024-01-10,22:00,SHIP_08,2300,260
S002159,Rostock,Klaipeda,2025-08-02,10:00,SHIP_03,2200,250
S002160,Klaipeda,Travemünde,2024-02-14,18:00,SHIP_06,2100,230
S002161,Trelleborg,Rostock,2024-07-26,22:00,SHIP_06,2100,230
S002162,Swinoujscie,Trelleborg,2024-03-25,22:00,SHIP_05,2600,300
S002163,Trelleborg,Rostock,2025-03-13,10:00,SHIP_03,2200,250
S002164,Trelleborg,Rostock,2025-09-07,08:00,SHIP_02,2000,220
S002165,Travemünde,Klaipeda,2024-02-05,10:00,SHIP_04,2400,280
S002166,Trelleborg,Rostock,2025-10-18,06:00,SHIP_04,2400,280
S002167,Travemünde,Trelleborg,2025-08-31,06:00,SHIP_05,2600,300
S002168,Travemünde,Trelleborg,2025-09-27,06:00,SHIP_04,2400,280
S002169,Klaipeda,Travemünde,2024-09-15,22:00,SHIP_06,2100,230
S002170,Swinoujscie,Trelleborg,2024-07-08,22:00,SHIP_07,1900,200
S002171,Rostock,Klaipeda,2025-02-23,14:00,SHIP_08,2300,260
S002172,Klaipeda,Rostock,2024-06-22,14:00,SHIP_06,2100,230
S002173,Trelleborg,Travemünde,2025-01-30,08:00,SHIP_07,1900,200
S002174,Klaipeda,Travemünde,2024-07-26,08:00,SHIP_02,2000,220
S002175,Rostock,Klaipeda,2025-05-11,06:00,SHIP_01,1800,180
S002176,Travemünde,Klaipeda,2024-10-24,06:00,SHIP_01,1800,180
S002177,Klaipeda,Rostock,2024-02-20,06:00,SHIP_04,2400,280
S002178,Trelleborg,Travemünde,2025-08-21,22:00,SHIP_03,2200,250
S002179,Rostock,Klaipeda,2024-07-09,18:00,SHIP_08,2300,260
S002180,Trelleborg,Travemünde,2025-03-05,06:00,SHIP_06,2100,230
S002181,Rostock,Klaipeda,2024-06-18,08:00,SHIP_07,1900,200
S002182,Trelleborg,Swinoujscie,2024-07-25,14:00,SHIP_04,2400,280
S002183,Travemünde,Klaipeda,2025-04-23,22:00,SHIP_08,2300,260
S002184,Rostock,Klaipeda,2025-05-22,14:00,SHIP_07,1900,200
S002185,Rostock,Trelleborg,2024-06-02,14:00,SHIP_08,2300,260
S002186,Travemünde,Trelleborg,2024-12-07,08:00,SHIP_06,2100,230
S002187,Travemünde,Klaipeda,2024-06-15,18:00,SHIP_05,2600,300
S002188,Rostock,Klaipeda,2024-07-19,22:00,SHIP_06,2100,230
S002189,Trelleborg,Travemünde,2025-02-01,14:00,SHIP_04,2400,280
S002190,Trelleborg,Rostock,2025-10-10,08:00,SHIP_01,1800,180
S002191,Klaipeda,Travemünde,2024-08-07,18:00,SHIP_01,1800,180
S002192,Travemünde,Trelleborg,2025-11-05,14:00,SHIP_02,2000,220
S002193,Trelleborg,Swinoujscie,2024-01-18,06:00,SHIP_07,1900,200
S002194,Trelleborg,Rostock,2025-04-02,14:00,SHIP_03,2200,250
S002195,Swinoujscie,Trelleborg,2025-03-28,22:00,SHIP_07,1900,200
S002196,Klaipeda,Travemünde,2025-12-08,14:00,SHIP_04,2400,280
S002197,Rostock,Trelleborg,2024-06-10,22:00,SHIP_03,2200,250
S002198,Trelleborg,Rostock,2024-08-15,10:00,SHIP_05,2600,300
S002199,Rostock,Trelleborg,2024-08-16,10:00,SHIP_02,2000,220
S002200,Swinoujscie,Trelleborg,2025-09-30,06:00,SHIP_01,1800,180
S002201,Klaipeda,Rostock,2025-02-17,18:00,SHIP_02,2000,220
S002202,Travemünde,Trelleborg,2024-05-14,22:00,SHIP_02,2000,220
S002203,Trelleborg,Rostock,2025-03-29,10:00,SHIP_06,2100,230
S002204,Trelleborg,Rostock,2025-09-15,18:00,SHIP_02,2000,220
S002205,Trelleborg,Travemünde,2024-06-30,18:00,SHIP_04,2400,280
S002206,Trelleborg,Swinoujscie,2024-09-25,06:00,SHIP_06,2100,230
S002207,Klaipeda,Travemünde,2024-08-12,18:00,SHIP_03,2200,250
S002208,Trelleborg,Rostock,2024-04-08,22:00,SHIP_06,2100,230
S002209,Travemünde,Klaipeda,2024-09-02,08:00,SHIP_05,2600,300
S002210,Swinoujscie,Trelleborg,2025-03-31,06:00,SHIP_04,2400,280
S002211,Trelleborg,Travemünde,2024-08-21,14:00,SHIP_04,2400,280
S002212,Trelleborg,Travemünde,2024-07-23,08:00,SHIP_05,2600,300
S002213,Travemünde,Trelleborg,2024-04-09,10:00,SHIP_07,1900,200
S002214,Swinoujscie,Trelleborg,2024-12-11,10:00,SHIP_03,2200,250
S002215,Klaipeda,Travemünde,2024-11-19,14:00,SHIP_03,2200,250
S002216,Klaipeda,Rostock,2024-08-25,22:00,SHIP_01,1800,180
S002217,Klaipeda,Travemünde,2025-10-05,14:00,SHIP_01,1800,180
S002218,Klaipeda,Rostock,2024-01-10,22:00,SHIP_04,2400,280
S002219,Travemünde,Klaipeda,2025-05-25,06:00,SHIP_04,2400,280
S002220,Travemünde,Trelleborg,2024-03-29,06:00,SHIP_05,2600,300
S002221,Travemünde,Klaipeda,2024-01-09,18:00,SHIP_02,2000,220
S002222,Klaipeda,Travemünde,2025-10-26,14:00,SHIP_06,2100,230
S002223,Klaipeda,Travemünde,2024-12-06,06:00,SHIP_04,2400,280
S002224,Trelleborg,Travemünde,2025-08-26,18:00,SHIP_01,1800,180
S002225,Klaipeda,Rostock,2024-02-06,08:00,SHIP_08,2300,260
S002226,Rostock,Klaipeda,2024-03-29,14:00,SHIP_04,2400,280
S002227,Trelleborg,Swinoujscie,2024-03-17,06:00,SHIP_07,1900,200
S002228,Rostock,Klaipeda,2025-03-05,18:00,SHIP_01,1800,180
S002229,Travemünde,Klaipeda,2024-05-18,10:00,SHIP_02,2000,220
S002230,Rostock,Klaipeda,2024-12-26,06:00,SHIP_08,2300,260
S002231,Rostock,Trelleborg,2025-03-15,06:00,SHIP_06,2100,230
S002232,Rostock,Klaipeda,2025-06-26,06:00,SHIP_03,2200,250
S002233,Rostock,Trelleborg,2025-08-17,10:00,SHIP_02,2000,220
S002234,Klaipeda,Rostock,2024-10-28,18:00,SHIP_04,2400,280
S002235,Trelleborg,Rostock,2025-06-17,22:00,SHIP_05,2600,300
S002236,Swinoujscie,Trelleborg,2024-07-27,10:00,SHIP_05,2600,300
S002237,Travemünde,Klaipeda,2025-09-30,08:00,SHIP_03,2200,250
S002238,Trelleborg,Travemünde,2025-04-13,22:00,SHIP_01,1800,180
S002239,Trelleborg,Rostock,2025-04-30,06:00,SHIP_08,2300,260
S002240,Rostock,Klaipeda,2024-11-07,18:00,SHIP_03,2200,250
S002241,Rostock,Trelleborg,2025-04-05,14:00,SHIP_07,1900,200
S002242,Trelleborg,Rostock,2025-06-22,06:00,SHIP_03,2200,250
S002243,Trelleborg,Rostock,2024-12-09,18:00,SHIP_06,2100,230
S002244,Travemünde,Trelleborg,2025-10-16,18:00,SHIP_06,2100,230
S002245,Trelleborg,Swinoujscie,2024-09-04,10:00,SHIP_03,2200,250
S002246,Trelleborg,Rostock,2024-06-25,06:00,SHIP_05,2600,300
S002247,Rostock,Klaipeda,2025-07-08,22:00,SHIP_08,2300,260
S002248,Rostock,Trelleborg,2025-11-30,08:00,SHIP_02,2000,220
S002249,Swinoujscie,Trelleborg,2025-01-08,18:00,SHIP_07,1900,200
S002250,Rostock,Klaipeda,2024-08-04,18:00,SHIP_04,2400,280
S002251,Trelleborg,Travemünde,2025-03-07,18:00,SHIP_02,2000,220
S002252,Trelleborg,Rostock,2025-05-18,08:00,SHIP_01,1800,180
S002253,Klaipeda,Travemünde,2025-10-24,18:00,SHIP_02,2000,220
S002254,Rostock,Klaipeda,2025-02-06,10:00,SHIP_05,2600,300
S002255,Klaipeda,Rostock,2024-03-14,22:00,SHIP_08,2300,260
S002256,Travemünde,Klaipeda,2024-11-25,18:00,SHIP_08,2300,260
S002257,Trelleborg,Rostock,2025-02-21,22:00,SHIP_01,1800,180
S002258,Klaipeda,Rostock,2024-06-21,08:00,SHIP_03,2200,250
S002259,Travemünde,Trelleborg,2024-07-08,18:00,SHIP_03,2200,250
S002260,Klaipeda,Travemünde,2024-07-22,14:00,SHIP_04,2400,280
S002261,Klaipeda,Travemünde,2024-11-29,10:00,SHIP_04,2400,280
S002262,Rostock,Trelleborg,2024-07-22,22:00,SHIP_07,1900,200
S002263,Klaipeda,Rostock,2024-05-26,18:00,SHIP_07,1900,200
S002264,Swinoujscie,Trelleborg,2024-06-02,10:00,SHIP_06,2100,230
S002265,Travemünde,Trelleborg,2024-12-28,22:00,SHIP_04,2400,280
S002266,Travemünde,Trelleborg,2024-03-24,08:00,SHIP_08,2300,260
S002267,Trelleborg,Swinoujscie,2024-10-23,06:00,SHIP_01,1800,180
S002268,Trelleborg,Swinoujscie,2024-11-02,22:00,SHIP_02,2000,220
S002269,Rostock,Klaipeda,2025-12-30,10:00,SHIP_02,2000,220
S002270,Swinoujscie,Trelleborg,2024-04-13,22:00,SHIP_04,2400,280
S002271,Klaipeda,Travemünde,2024-07-22,06:00,SHIP_01,1800,180
S002272,Trelleborg,Swinoujscie,2024-12-06,14:00,SHIP_04,2400,280
S002273,Travemünde,Klaipeda,2025-07-13,22:00,SHIP_01,1800,180
S002274,Rostock,Klaipeda,2025-05-01,14:00,SHIP_06,2100,230
S002275,Trelleborg,Swinoujscie,2024-04-22,14:00,SHIP_02,2000,220
S002276,Travemünde,Klaipeda,2024-07-14,10:00,SHIP_06,2100,230
S002277,Travemünde,Klaipeda,2024-12-14,14:00,SHIP_03,2200,250
S002278,Trelleborg,Travemünde,2024-10-27,18:00,SHIP_07,1900,200
S002279,Trelleborg,Rostock,2025-06-08,14:00,SHIP_06,2100,230
S002280,Trelleborg,Travemünde,2025-11-24,14:00,SHIP_03,2200,250
S002281,Trelleborg,Rostock,2024-01-13,08:00,SHIP_03,2200,250
S002282,Swinoujscie,Trelleborg,2024-02-12,18:00,SHIP_08,2300,260
S002283,Klaipeda,Travemünde,2024-05-22,14:00,SHIP_05,2600,300
S002284,Rostock,Trelleborg,2024-11-12,18:00,SHIP_08,2300,260
S002285,Rostock,Klaipeda,2025-03-21,10:00,SHIP_03,2200,250
S002286,Travemünde,Klaipeda,2025-09-27,08:00,SHIP_01,1800,180
S002287,Trelleborg,Swinoujscie,2025-11-01,14:00,SHIP_06,2100,230
S002288,Rostock,Klaipeda,2024-09-01,10:00,SHIP_08,2300,260
S002289,Rostock,Trelleborg,2024-12-05,10:00,SHIP_01,1800,180
S002290,Travemünde,Trelleborg,2024-10-03,10:00,SHIP_06,2100,230
S002291,Klaipeda,Travemünde,2024-01-21,18:00,SHIP_05,2600,300
S002292,Travemünde,Trelleborg,2025-09-24,18:00,SHIP_08,2300,260
S002293,Travemünde,Klaipeda,2024-02-03,22:00,SHIP_01,1800,180
S002294,Trelleborg,Travemünde,2024-02-21,10:00,SHIP_02,2000,220
S002295,Swinoujscie,Trelleborg,2024-01-31,06:00,SHIP_06,2100,230
S002296,Klaipeda,Travemünde,2025-10-26,06:00,SHIP_06,2100,230
S002297,Trelleborg,Travemünde,2024-09-12,18:00,SHIP_04,2400,280
S002298,Swinoujscie,Trelleborg,2025-05-23,06:00,SHIP_02,2000,220
S002299,Trelleborg,Rostock,2025-09-21,10:00,SHIP_04,2400,280
S002300,Swinoujscie,Trelleborg,2025-09-02,22:00,SHIP_08,2300,260
S002301,Trelleborg,Travemünde,2025-04-06,14:00,SHIP_06,2100,230
S002302,Klaipeda,Rostock,2025-03-27,18:00,SHIP_02,2000,220
S002303,Trelleborg,Rostock,2025-12-30,22:00,SHIP_08,2300,260
S002304,Swinoujscie,Trelleborg,2024-07-30,22:00,SHIP_04,2400,280
S002305,Rostock,Klaipeda,2024-01-01,06:00,SHIP_06,2100,230
S002306,Rostock,Trelleborg,2024-06-29,22:00,SHIP_01,1800,180
S002307,Rostock,Trelleborg,2024-02-18,06:00,SHIP_07,1900,200
S002308,Swinoujscie,Trelleborg,2025-07-01,22:00,SHIP_08,2300,260
S002309,Swinoujscie,Trelleborg,2025-09-07,10:00,SHIP_07,1900,200
S002310,Travemünde,Trelleborg,2025-04-27,08:00,SHIP_05,2600,300
S002311,Trelleborg,Rostock,2025-06-30,18:00,SHIP_02,2000,220
S002312,Travemünde,Trelleborg,2024-11-18,10:00,SHIP_03,2200,250
S002313,Rostock,Trelleborg,2025-04-27,18:00,SHIP_01,1800,180
S002314,Travemünde,Trelleborg,2024-05-25,18:00,SHIP_03,2200,250
S002315,Trelleborg,Travemünde,2024-03-09,18:00,SHIP_07,1900,200
S002316,Trelleborg,Rostock,2025-12-21,10:00,SHIP_04,2400,280
S002317,Trelleborg,Rostock,2025-10-30,10:00,SHIP_03,2200,250
S002318,Rostock,Klaipeda,2025-03-17,18:00,SHIP_03,2200,250
S002319,Trelleborg,Swinoujscie,2024-08-13,08:00,SHIP_03,2200,250
S002320,Travemünde,Trelleborg,2024-08-28,06:00,SHIP_01,1800,180
S002321,Klaipeda,Rostock,2025-02-07,18:00,SHIP_03,2200,250
S002322,Trelleborg,Travemünde,2024-01-13,08:00,SHIP_05,2600,300
S002323,Travemünde,Trelleborg,2025-09-19,22:00,SHIP_02,2000,220
S002324,Klaipeda,Travemünde,2024-12-17,22:00,SHIP_02,2000,220
S002325,Swinoujscie,Trelleborg,2025-05-30,18:00,SHIP_04,2400,280
S002326,Klaipeda,Travemünde,2024-07-16,08:00,SHIP_06,2100,230
S002327,Trelleborg,Travemünde,2025-06-25,14:00,SHIP_08,2300,260
S002328,Travemünde,Trelleborg,2025-03-20,14:00,SHIP_01,1800,180
S002329,Rostock,Trelleborg,2025-06-11,18:00,SHIP_06,2100,230
S002330,Travemünde,Trelleborg,2024-03-16,14:00,SHIP_08,2300,260
S002331,Trelleborg,Travemünde,2024-08-25,06:00,SHIP_07,1900,200
S002332,Klaipeda,Travemünde,2025-08-28,14:00,SHIP_04,2400,280
S002333,Trelleborg,Travemünde,2024-07-19,06:00,SHIP_08,2300,260
S002334,Trelleborg,Rostock,2024-02-11,14:00,SHIP_06,2100,230
S002335,Swinoujscie,Trelleborg,2024-11-24,08:00,SHIP_03,2200,250
S002336,Klaipeda,Travemünde,2024-04-03,22:00,SHIP_01,1800,180
S002337,Swinoujscie,Trelleborg,2025-02-15,14:00,SHIP_02,2000,220
S002338,Swinoujscie,Trelleborg,2024-01-03,06:00,SHIP_02,2000,220
S002339,Trelleborg,Rostock,2025-10-24,14:00,SHIP_03,2200,250
S002340,Klaipeda,Rostock,2024-02-26,08:00,SHIP_08,2300,260
S002341,Travemünde,Trelleborg,2025-10-29,22:00,SHIP_01,1800,180
S002342,Trelleborg,Swinoujscie,2025-09-24,08:00,SHIP_08,2300,260
S002343,Travemünde,Klaipeda,2025-01-28,18:00,SHIP_02,2000,220
S002344,Travemünde,Klaipeda,2024-05-15,22:00,SHIP_01,1800,180
S002345,Rostock,Trelleborg,2025-11-17,22:00,SHIP_08,2300,260
S002346,Trelleborg,Swinoujscie,2025-08-25,10:00,SHIP_05,2600,300
S002347,Rostock,Klaipeda,2025-12-26,10:00,SHIP_07,1900,200
S002348,Trelleborg,Swinoujscie,2024-10-03,06:00,SHIP_04,2400,280
S002349,Travemünde,Trelleborg,2024-11-08,14:00,SHIP_06,2100,230
S002350,Trelleborg,Travemünde,2025-04-22,22:00,SHIP_01,1800,180
S002351,Rostock,Trelleborg,2025-10-04,06:00,SHIP_08,2300,260
S002352,Rostock,Klaipeda,2025-09-07,08:00,SHIP_06,2100,230
S002353,Travemünde,Klaipeda,2025-10-05,14:00,SHIP_05,2600,300
S002354,Klaipeda,Travemünde,2024-05-25,10:00,SHIP_05,2600,300
S002355,Rostock,Trelleborg,2025-02-25,22:00,SHIP_02,2000,220
S002356,Klaipeda,Travemünde,2024-02-21,22:00,SHIP_02,2000,220
S002357,Klaipeda,Rostock,2025-01-24,14:00,SHIP_06,2100,230
S002358,Klaipeda,Rostock,2024-12-24,08:00,SHIP_01,1800,180
S002359,Swinoujscie,Trelleborg,2025-12-08,22:00,SHIP_03,2200,250
S002360,Travemünde,Klaipeda,2025-04-12,22:00,SHIP_01,1800,180
S002361,Trelleborg,Rostock,2024-11-01,06:00,SHIP_05,2600,300
S002362,Travemünde,Trelleborg,2025-06-22,14:00,SHIP_08,2300,260
S002363,Swinoujscie,Trelleborg,2024-05-13,06:00,SHIP_05,2600,300
S002364,Trelleborg,Travemünde,2025-01-07,14:00,SHIP_08,2300,260
S002365,Swinoujscie,Trelleborg,2024-06-29,22:00,SHIP_03,2200,250
S002366,Trelleborg,Travemünde,2024-04-29,10:00,SHIP_03,2200,250
S002367,Trelleborg,Swinoujscie,2024-12-20,06:00,SHIP_06,2100,230
S002368,Trelleborg,Rostock,2024-10-25,14:00,SHIP_06,2100,230
S002369,Klaipeda,Travemünde,2025-09-08,10:00,SHIP_08,2300,260
S002370,Swinoujscie,Trelleborg,2024-10-27,22:00,SHIP_06,2100,230
S002371,Swinoujscie,Trelleborg,2024-10-27,22:00,SHIP_06,2100,230
S002372,Swinoujscie,Trelleborg,2024-08-31,10:00,SHIP_07,1900,200
S002373,Travemünde,Trelleborg,2025-04-30,06:00,SHIP_01,1800,180
S002374,Klaipeda,Rostock,2024-12-19,10:00,SHIP_03,2200,250
S002375,Trelleborg,Rostock,2025-07-31,06:00,SHIP_06,2100,230
S002376,Rostock,Klaipeda,2024-11-19,18:00,SHIP_06,2100,230
S002377,Klaipeda,Travemünde,2024-04-02,10:00,SHIP_05,2600,300
S002378,Klaipeda,Rostock,2024-10-09,06:00,SHIP_04,2400,280
S002379,Klaipeda,Rostock,2025-07-24,10:00,SHIP_02,2000,220
S002380,Travemünde,Trelleborg,2024-07-18,14:00,SHIP_06,2100,230
S002381,Trelleborg,Swinoujscie,2024-03-09,22:00,SHIP_06,2100,230
S002382,Swinoujscie,Trelleborg,2024-04-22,08:00,SHIP_01,1800,180
S002383,Swinoujscie,Trelleborg,2024-08-24,14:00,SHIP_04,2400,280
S002384,Travemünde,Trelleborg,2024-03-20,14:00,SHIP_07,1900,200
S002385,Travemünde,Trelleborg,2025-03-06,08:00,SHIP_07,1900,200
S002386,Trelleborg,Travemünde,2024-07-08,10:00,SHIP_01,1800,180
S002387,Klaipeda,Travemünde,2025-01-02,10:00,SHIP_07,1900,200
S002388,Trelleborg,Rostock,2025-09-18,06:00,SHIP_03,2200,250
S002389,Klaipeda,Rostock,2025-06-19,18:00,SHIP_08,2300,260
S002390,Rostock,Klaipeda,2025-03-31,18:00,SHIP_08,2300,260
S002391,Rostock,Trelleborg,2025-10-11,10:00,SHIP_05,2600,300
S002392,Trelleborg,Travemünde,2024-02-09,06:00,SHIP_07,1900,200
S002393,Klaipeda,Travemünde,2024-01-10,14:00,SHIP_06,2100,230
S002394,Trelleborg,Travemünde,2025-08-02,22:00,SHIP_06,2100,230
S002395,Rostock,Klaipeda,2025-03-30,08:00,SHIP_06,2100,230
S002396,Travemünde,Trelleborg,2024-08-14,06:00,SHIP_07,1900,200
S002397,Swinoujscie,Trelleborg,2024-11-29,14:00,SHIP_05,2600,300
S002398,Trelleborg,Swinoujscie,2025-05-12,18:00,SHIP_01,1800,180
S002399,Rostock,Trelleborg,2024-09-09,08:00,SHIP_03,2200,250
S002400,Travemünde,Trelleborg,2024-06-02,08:00,SHIP_06,2100,230
S002401,Rostock,Trelleborg,2024-11-23,18:00,SHIP_01,1800,180
S002402,Trelleborg,Rostock,2025-10-01,14:00,SHIP_08,2300,260
S002403,Klaipeda,Rostock,2024-04-26,10:00,SHIP_02,2000,220
S002404,Trelleborg,Travemünde,2024-02-14,10:00,SHIP_04,2400,280
S002405,Trelleborg,Travemünde,2025-04-17,08:00,SHIP_03,2200,250
S002406,Rostock,Trelleborg,2025-07-13,10:00,SHIP_05,2600,300
S002407,Klaipeda,Rostock,2024-12-13,22:00,SHIP_06,2100,230
S002408,Rostock,Trelleborg,2025-05-01,14:00,SHIP_08,2300,260
S002409,Klaipeda,Rostock,2025-10-02,08:00,SHIP_05,2600,300
S002410,Klaipeda,Rostock,2025-11-01,08:00,SHIP_08,2300,260
S002411,Trelleborg,Rostock,2025-10-19,10:00,SHIP_07,1900,200
S002412,Rostock,Trelleborg,2025-03-20,06:00,SHIP_04,2400,280
S002413,Trelleborg,Swinoujscie,2024-08-28,10:00,SHIP_06,2100,230
S002414,Trelleborg,Swinoujscie,2025-12-30,18:00,SHIP_04,2400,280
S002415,Travemünde,Klaipeda,2025-06-23,06:00,SHIP_01,1800,180
S002416,Trelleborg,Swinoujscie,2025-04-29,06:00,SHIP_06,2100,230
S002417,Travemünde,Klaipeda,2025-09-19,18:00,SHIP_01,1800,180
S002418,Swinoujscie,Trelleborg,2024-11-21,08:00,SHIP_02,2000,220
S002419,Swinoujscie,Trelleborg,2024-09-09,10:00,SHIP_06,2100,230
S002420,Travemünde,Trelleborg,2024-12-16,06:00,SHIP_01,1800,180
S002421,Swinoujscie,Trelleborg,2024-10-18,18:00,SHIP_08,2300,260
S002422,Klaipeda,Rostock,2025-02-27,10:00,SHIP_02,2000,220
S002423,Travemünde,Trelleborg,2025-06-03,08:00,SHIP_03,2200,250
S002424,Trelleborg,Travemünde,2024-03-21,10:00,SHIP_01,1800,180
S002425,Klaipeda,Rostock,2025-03-15,22:00,SHIP_01,1800,180
S002426,Travemünde,Trelleborg,2024-09-24,18:00,SHIP_05,2600,300
S002427,Travemünde,Trelleborg,2025-11-23,08:00,SHIP_04,2400,280
S002428,Travemünde,Trelleborg,2025-11-02,10:00,SHIP_08,2300,260
S002429,Rostock,Klaipeda,2024-06-25,08:00,SHIP_05,2600,300
S002430,Klaipeda,Rostock,2025-03-01,14:00,SHIP_04,2400,280
S002431,Trelleborg,Travemünde,2025-01-07,06:00,SHIP_08,2300,260
S002432,Rostock,Trelleborg,2024-02-13,18:00,SHIP_05,2600,300
S002433,Trelleborg,Travemünde,2025-05-25,18:00,SHIP_04,2400,280
S002434,Trelleborg,Swinoujscie,2025-10-07,08:00,SHIP_03,2200,250
S002435,Klaipeda,Rostock,2024-05-30,06:00,SHIP_03,2200,250
S002436,Rostock,Klaipeda,2024-08-30,10:00,SHIP_06,2100,230
S002437,Trelleborg,Travemünde,2024-07-19,14:00,SHIP_08,2300,260
