Departure_Port,Arrival_Port,Sail_Date,Sail_Time,Ship_Code,Total_Bookings,Loaded_Bookings,NoShow_Count,Booked_Count,CheckedIn_Count,Cancelled_Count,Total_Reserved_Meter,Total_Loaded_Meter,Total_Reserved_Heads,Total_Loaded_Heads,Total_Meter,Total_Head,NoShow_Rate,Capacity_Utilization_Rate,Reservation_Ratio,Overbooked_Flag,Overbooked_Meter,Unused_Capacity_Meter,Voyage_Risk_Category
Travemünde,Klaipeda,2024-03-21,06:00,SHIP_04,157,97,36,7,8,9,2106.0,1269.4,182,120,2200,250,0.2292993630573248,0.5770000000000001,0.9572727272727272,False,0.0,930.6,Normal
Trelleborg,Swinoujscie,2025-05-13,06:00,SHIP_05,162,94,47,8,9,4,2296.9,1317.5,189,121,2400,280,0.2901234567901234,0.5489583333333333,0.9570416666666668,False,0.0,1082.5,High NoShow Risk
Rostock,Klaipeda,2024-06-18,10:00,SHIP_02,134,77,43,4,7,3,1913.8,1073.1,158,101,2000,220,0.3208955223880597,0.53655,0.9569,False,0.0,926.9,High NoShow Risk
Rostock,Klaipeda,2025-03-26,08:00,SHIP_01,127,73,33,3,13,5,1722.4,963.2,143,96,1800,180,0.2598425196850393,0.5351111111111111,0.9568888888888888,False,0.0,836.8,High NoShow Risk
Rostock,Trelleborg,2025-09-04,10:00,SHIP_01,120,71,30,8,6,5,1722.2,1001.8,130,84,1800,180,0.25,0.5565555555555556,0.9567777777777778,False,0.0,798.2,Normal
Klaipeda,Travemünde,2025-01-16,08:00,SHIP_04,147,95,32,5,13,2,2104.8,1303.2,174,128,2200,250,0.2176870748299319,0.5923636363636364,0.9567272727272728,False,0.0,896.8,Normal
Rostock,Klaipeda,2025-10-15,10:00,SHIP_04,157,87,47,9,10,4,2104.3,1131.9,183,116,2200,250,0.2993630573248407,0.5145000000000001,0.9565,False,0.0,1068.1,High NoShow Risk
Klaipeda,Rostock,2024-03-06,22:00,SHIP_03,140,86,32,5,8,9,2008.5,1187.6,160,106,2100,230,0.2285714285714285,0.5655238095238094,0.9564285714285714,False,0.0,912.4,Normal
Rostock,Klaipeda,2024-05-24,18:00,SHIP_01,124,81,26,7,9,1,1721.0,1059.0,147,104,1800,180,0.2096774193548387,0.5883333333333334,0.9561111111111112,False,0.0,741.0,Normal
Rostock,Trelleborg,2025-07-16,10:00,SHIP_01,124,63,40,5,11,5,1720.9,849.4,146,88,1800,180,0.3225806451612903,0.4718888888888888,0.9560555555555555,False,0.0,950.6,High NoShow Risk
Klaipeda,Rostock,2025-05-01,10:00,SHIP_04,150,85,36,9,15,5,2103.1,1139.2,171,115,2200,250,0.24,0.5178181818181818,0.9559545454545454,False,0.0,1060.8,Normal
Klaipeda,Rostock,2025-07-25,18:00,SHIP_02,138,93,32,3,7,3,1911.9,1247.3,155,110,2000,220,0.2318840579710145,0.6236499999999999,0.95595,False,0.0,752.7,Normal
Travemünde,Klaipeda,2025-11-18,22:00,SHIP_05,167,108,38,4,13,4,2294.1,1472.8,192,141,2400,280,0.2275449101796407,0.6136666666666667,0.955875,False,0.0,927.2,Normal
Rostock,Klaipeda,2025-09-30,14:00,SHIP_01,124,84,25,4,5,6,1720.5,1166.9,148,105,1800,180,0.2016129032258064,0.6482777777777778,0.9558333333333332,False,0.0,633.0999999999999,Normal
Klaipeda,Rostock,2024-07-24,10:00,SHIP_03,147,80,49,6,9,3,2006.7,1067.3,171,104,2100,230,0.3333333333333333,0.5082380952380953,0.9555714285714286,False,0.0,1032.7,High NoShow Risk
Swinoujscie,Trelleborg,2025-03-18,14:00,SHIP_04,148,81,47,9,7,4,2102.0,1130.7,168,98,2200,250,0.3175675675675675,0.5139545454545454,0.9554545454545454,False,0.0,1069.3,High NoShow Risk
Trelleborg,Rostock,2025-12-17,10:00,SHIP_04,156,91,40,10,9,6,2101.9,1196.3,182,112,2200,250,0.2564102564102564,0.5437727272727273,0.955409090909091,False,0.0,1003.7,High NoShow Risk
Travemünde,Trelleborg,2024-03-25,14:00,SHIP_03,146,97,30,2,7,10,2006.2,1296.0,171,121,2100,230,0.2054794520547945,0.6171428571428571,0.9553333333333334,False,0.0,804.0,Normal
Klaipeda,Rostock,2025-05-01,10:00,SHIP_03,141,90,35,7,6,3,2005.9,1269.3,169,120,2100,230,0.2482269503546099,0.6044285714285714,0.9551904761904764,False,0.0,830.7,Normal
Rostock,Trelleborg,2024-08-28,06:00,SHIP_01,124,79,32,2,7,4,1719.2,1048.2,137,93,1800,180,0.2580645161290322,0.5823333333333334,0.9551111111111112,False,0.0,751.8,High NoShow Risk
Rostock,Klaipeda,2025-04-03,22:00,SHIP_04,146,85,38,7,13,3,2100.6,1175.5,174,118,2200,250,0.2602739726027397,0.5343181818181818,0.9548181818181818,False,0.0,1024.5,High NoShow Risk
Swinoujscie,Trelleborg,2025-05-14,18:00,SHIP_04,149,88,41,9,8,3,2099.8,1250.0,164,102,2200,250,0.2751677852348993,0.5681818181818182,0.9544545454545456,False,0.0,950.0,High NoShow Risk
Rostock,Trelleborg,2024-10-25,06:00,SHIP_03,143,88,38,2,9,6,2003.3,1201.6,175,123,2100,230,0.2657342657342657,0.5721904761904761,0.9539523809523808,False,0.0,898.4000000000001,High NoShow Risk
Travemünde,Trelleborg,2024-03-21,10:00,SHIP_02,137,79,44,4,6,4,1907.9,1082.6,162,96,2000,220,0.3211678832116788,0.5413,0.95395,False,0.0,917.4,High NoShow Risk
Klaipeda,Rostock,2024-02-06,14:00,SHIP_03,143,85,42,2,9,5,2002.9,1149.4,165,105,2100,230,0.2937062937062937,0.5473333333333333,0.9537619047619048,False,0.0,950.6,High NoShow Risk
Klaipeda,Rostock,2025-10-29,18:00,SHIP_05,166,94,56,2,9,5,2288.2,1270.3,193,119,2400,280,0.3373493975903614,0.5292916666666666,0.9534166666666666,False,0.0,1129.7,High NoShow Risk
Klaipeda,Rostock,2025-01-03,22:00,SHIP_01,125,76,34,4,8,3,1716.1,1011.2,147,101,1800,180,0.272,0.5617777777777778,0.9533888888888888,False,0.0,788.8,High NoShow Risk
Trelleborg,Travemünde,2025-01-21,14:00,SHIP_03,145,89,39,4,10,3,2002.1,1196.9,165,114,2100,230,0.2689655172413793,0.569952380952381,0.9533809523809524,False,0.0,903.1,High NoShow Risk
Trelleborg,Travemünde,2025-07-05,10:00,SHIP_03,141,79,49,1,7,5,2001.7,1084.8,156,96,2100,230,0.3475177304964539,0.5165714285714286,0.9531904761904764,False,0.0,1015.2,High NoShow Risk
Swinoujscie,Trelleborg,2025-09-28,22:00,SHIP_03,143,73,42,6,15,7,2001.6,1038.2,161,99,2100,230,0.2937062937062937,0.4943809523809524,0.9531428571428572,False,0.0,1061.8,High NoShow Risk
Klaipeda,Travemünde,2024-08-10,14:00,SHIP_05,162,94,47,6,8,7,2287.4,1284.5,188,124,2400,280,0.2901234567901234,0.5352083333333333,0.9530833333333334,False,0.0,1115.5,High NoShow Risk
Klaipeda,Travemünde,2024-09-09,18:00,SHIP_03,144,79,44,9,11,1,1999.5,1075.1,161,104,2100,230,0.3055555555555556,0.5119523809523809,0.9521428571428572,False,0.0,1024.9,High NoShow Risk
Klaipeda,Rostock,2024-04-21,18:00,SHIP_04,150,99,33,8,9,1,2094.3,1358.7,179,127,2200,250,0.22,0.6175909090909091,0.9519545454545456,False,0.0,841.3,Normal
Travemünde,Klaipeda,2024-04-03,10:00,SHIP_02,139,85,36,6,11,1,1902.6,1180.8,156,105,2000,220,0.2589928057553957,0.5903999999999999,0.9513,False,0.0,819.2,High NoShow Risk
Travemünde,Klaipeda,2024-03-14,10:00,SHIP_02,137,86,34,4,7,6,1902.4,1166.1,151,105,2000,220,0.2481751824817518,0.58305,0.9512,False,0.0,833.9000000000001,Normal
Trelleborg,Travemünde,2025-07-14,10:00,SHIP_05,164,98,41,10,10,5,2282.0,1353.8,193,126,2400,280,0.25,0.5640833333333333,0.9508333333333332,False,0.0,1046.2,Normal
Rostock,Klaipeda,2025-08-07,22:00,SHIP_04,151,91,35,5,16,4,2091.7,1228.9,173,122,2200,250,0.2317880794701986,0.5585909090909091,0.9507727272727272,False,0.0,971.1,Normal
Swinoujscie,Trelleborg,2025-05-21,08:00,SHIP_02,134,81,41,1,6,5,1901.3,1108.1,159,104,2000,220,0.3059701492537313,0.5540499999999999,0.95065,False,0.0,891.9000000000001,High NoShow Risk
Klaipeda,Travemünde,2024-01-28,14:00,SHIP_04,151,97,35,4,10,5,2091.3,1264.1,173,127,2200,250,0.2317880794701986,0.574590909090909,0.9505909090909092,False,0.0,935.9,Normal
Klaipeda,Rostock,2025-11-21,10:00,SHIP_02,131,77,35,4,8,7,1901.1,1088.3,148,96,2000,220,0.2671755725190839,0.54415,0.95055,False,0.0,911.7,High NoShow Risk
Trelleborg,Rostock,2024-06-30,18:00,SHIP_01,119,74,27,5,11,2,1710.5,1044.6,142,102,1800,180,0.226890756302521,0.5803333333333333,0.9502777777777778,False,0.0,755.4000000000001,Normal
Klaipeda,Rostock,2025-01-11,08:00,SHIP_01,125,71,39,3,8,4,1710.4,966.2,143,92,1800,180,0.312,0.5367777777777778,0.9502222222222224,False,0.0,833.8,High NoShow Risk
Swinoujscie,Trelleborg,2024-01-08,08:00,SHIP_05,166,99,43,8,9,7,2280.4,1315.2,195,128,2400,280,0.2590361445783132,0.548,0.9501666666666668,False,0.0,1084.8,High NoShow Risk
Trelleborg,Rostock,2025-01-10,08:00,SHIP_02,136,89,27,11,6,3,1899.9,1191.0,157,112,2000,220,0.1985294117647058,0.5955,0.94995,False,0.0,809.0,Normal
Klaipeda,Rostock,2025-11-10,08:00,SHIP_04,149,85,43,5,9,7,2089.5,1114.4,174,106,2200,250,0.2885906040268456,0.5065454545454546,0.9497727272727272,False,0.0,1085.6,High NoShow Risk
Trelleborg,Travemünde,2025-07-17,06:00,SHIP_04,151,94,38,7,7,5,2089.3,1263.7,171,112,2200,250,0.2516556291390728,0.574409090909091,0.9496818181818184,False,0.0,936.3,High NoShow Risk
Swinoujscie,Trelleborg,2024-04-17,08:00,SHIP_04,148,91,39,7,6,5,2089.2,1279.6,174,113,2200,250,0.2635135135135135,0.5816363636363636,0.9496363636363636,False,0.0,920.4,High NoShow Risk
Rostock,Trelleborg,2024-09-28,22:00,SHIP_03,139,80,34,7,10,8,1994.2,1120.7,163,104,2100,230,0.2446043165467626,0.5336666666666667,0.9496190476190476,False,0.0,979.3,Normal
Trelleborg,Travemünde,2024-02-28,08:00,SHIP_04,151,87,45,8,6,5,2088.3,1173.4,178,112,2200,250,0.2980132450331126,0.5333636363636364,0.9492272727272728,False,0.0,1026.6,High NoShow Risk
Swinoujscie,Trelleborg,2025-09-03,14:00,SHIP_05,157,86,47,6,13,5,2277.7,1218.1,181,116,2400,280,0.2993630573248407,0.5075416666666667,0.9490416666666666,False,0.0,1181.9,High NoShow Risk
Trelleborg,Travemünde,2025-12-31,18:00,SHIP_02,131,81,38,6,4,2,1897.6,1107.1,153,100,2000,220,0.2900763358778626,0.55355,0.9488,False,0.0,892.9000000000001,High NoShow Risk
Klaipeda,Rostock,2024-07-14,22:00,SHIP_04,149,85,40,8,12,4,2086.4,1176.4,159,101,2200,250,0.2684563758389262,0.5347272727272727,0.9483636363636364,False,0.0,1023.6,High NoShow Risk
Klaipeda,Rostock,2024-12-28,10:00,SHIP_01,121,79,25,5,11,1,1706.7,1053.6,141,103,1800,180,0.2066115702479339,0.5853333333333333,0.9481666666666668,False,0.0,746.4000000000001,Normal
Trelleborg,Rostock,2025-11-26,10:00,SHIP_01,123,83,28,3,7,2,1706.7,1156.0,145,103,1800,180,0.2276422764227642,0.6422222222222222,0.9481666666666668,False,0.0,644.0,Normal
Klaipeda,Rostock,2024-04-09,14:00,SHIP_04,148,103,37,1,5,2,2085.6,1401.3,167,122,2200,250,0.25,0.6369545454545454,0.948,False,0.0,798.7,Normal
Trelleborg,Swinoujscie,2025-06-04,10:00,SHIP_04,141,86,36,6,6,7,2085.6,1224.5,156,98,2200,250,0.2553191489361702,0.5565909090909091,0.948,False,0.0,975.5,High NoShow Risk
Travemünde,Klaipeda,2025-04-01,14:00,SHIP_03,147,84,47,4,7,5,1990.3,1131.1,169,102,2100,230,0.3197278911564626,0.5386190476190476,0.9477619047619048,False,0.0,968.9,High NoShow Risk
Travemünde,Klaipeda,2025-08-25,06:00,SHIP_02,131,75,35,4,14,3,1895.5,1028.6,146,100,2000,220,0.2671755725190839,0.5143,0.94775,False,0.0,971.4,High NoShow Risk
Swinoujscie,Trelleborg,2025-04-24,10:00,SHIP_01,120,63,39,6,6,6,1705.8,879.3,141,80,1800,180,0.325,0.4885,0.9476666666666668,False,0.0,920.7,High NoShow Risk
Travemünde,Klaipeda,2025-01-11,14:00,SHIP_03,142,92,33,8,7,2,1990.1,1228.2,162,110,2100,230,0.2323943661971831,0.5848571428571429,0.9476666666666668,False,0.0,871.8,Normal
Travemünde,Trelleborg,2024-07-21,06:00,SHIP_02,132,87,29,3,8,5,1895.1,1206.6,156,110,2000,220,0.2196969696969697,0.6033,0.94755,False,0.0,793.4000000000001,Normal
Trelleborg,Rostock,2025-06-20,06:00,SHIP_05,161,113,35,6,4,3,2274.0,1558.9,191,137,2400,280,0.217391304347826,0.6495416666666667,0.9475,False,0.0,841.0999999999999,Normal
Rostock,Klaipeda,2024-12-24,22:00,SHIP_02,132,88,29,6,8,1,1894.6,1240.3,145,107,2000,220,0.2196969696969697,0.62015,0.9473,False,0.0,759.7,Normal
Travemünde,Trelleborg,2024-09-21,10:00,SHIP_03,145,84,39,8,8,6,1988.6,1093.4,171,107,2100,230,0.2689655172413793,0.5206666666666667,0.9469523809523808,False,0.0,1006.6,High NoShow Risk
Klaipeda,Rostock,2025-09-03,18:00,SHIP_04,145,85,39,5,8,8,2082.8,1184.5,168,105,2200,250,0.2689655172413793,0.538409090909091,0.9467272727272728,False,0.0,1015.5,High NoShow Risk
Rostock,Trelleborg,2024-10-29,06:00,SHIP_05,161,103,30,9,11,8,2271.9,1468.9,190,135,2400,280,0.186335403726708,0.6120416666666667,0.946625,False,0.0,931.1,Normal
Rostock,Klaipeda,2025-10-18,10:00,SHIP_03,143,92,37,6,6,2,1987.7,1221.4,163,112,2100,230,0.2587412587412587,0.5816190476190477,0.9465238095238095,False,0.0,878.5999999999999,High NoShow Risk
Travemünde,Klaipeda,2024-01-11,14:00,SHIP_02,136,79,30,8,11,8,1892.6,1045.0,155,102,2000,220,0.2205882352941176,0.5225,0.9463,False,0.0,955.0,Normal
Swinoujscie,Trelleborg,2025-05-03,14:00,SHIP_04,144,80,41,4,13,6,2081.8,1150.3,165,104,2200,250,0.2847222222222222,0.5228636363636363,0.9462727272727274,False,0.0,1049.7,High NoShow Risk
Trelleborg,Travemünde,2024-11-07,08:00,SHIP_01,122,80,29,8,5,0,1703.0,1096.3,138,95,1800,180,0.2377049180327868,0.6090555555555556,0.9461111111111112,False,0.0,703.7,Normal
Klaipeda,Travemünde,2024-12-08,08:00,SHIP_04,151,91,45,7,5,3,2081.4,1184.4,184,116,2200,250,0.2980132450331126,0.5383636363636364,0.9460909090909092,False,0.0,1015.6,High NoShow Risk
Swinoujscie,Trelleborg,2025-08-13,08:00,SHIP_03,141,82,42,7,7,3,1986.1,1133.3,165,103,2100,230,0.2978723404255319,0.5396666666666666,0.9457619047619048,False,0.0,966.7,High NoShow Risk
Swinoujscie,Trelleborg,2024-01-23,18:00,SHIP_04,152,93,44,7,5,3,2080.1,1222.2,177,116,2200,250,0.2894736842105263,0.5555454545454546,0.9455,False,0.0,977.8,High NoShow Risk
Klaipeda,Travemünde,2024-06-29,08:00,SHIP_04,149,86,46,5,7,5,2079.8,1131.1,165,103,2200,250,0.3087248322147651,0.5141363636363636,0.9453636363636364,False,0.0,1068.9,High NoShow Risk
Trelleborg,Travemünde,2024-08-23,22:00,SHIP_02,135,79,30,9,14,3,1890.7,1099.7,155,106,2000,220,0.2222222222222222,0.5498500000000001,0.94535,False,0.0,900.3,Normal
Rostock,Trelleborg,2025-10-05,08:00,SHIP_01,123,76,30,1,9,7,1701.6,1035.9,140,97,1800,180,0.2439024390243902,0.5755,0.9453333333333332,False,0.0,764.0999999999999,Normal
Travemünde,Klaipeda,2025-09-04,18:00,SHIP_02,136,81,44,6,4,1,1890.5,1107.4,150,93,2000,220,0.3235294117647059,0.5537000000000001,0.94525,False,0.0,892.5999999999999,High NoShow Risk
Trelleborg,Rostock,2024-05-04,10:00,SHIP_04,146,92,40,4,6,4,2079.5,1279.9,168,114,2200,250,0.273972602739726,0.5817727272727273,0.9452272727272728,False,0.0,920.1,High NoShow Risk
Rostock,Trelleborg,2025-04-17,06:00,SHIP_03,140,94,33,3,8,2,1984.9,1294.2,159,113,2100,230,0.2357142857142857,0.6162857142857143,0.9451904761904762,False,0.0,805.8,Normal
Travemünde,Trelleborg,2024-09-25,08:00,SHIP_02,136,76,40,7,11,2,1890.1,1021.5,156,100,2000,220,0.2941176470588235,0.51075,0.94505,False,0.0,978.5,High NoShow Risk
Trelleborg,Swinoujscie,2025-12-24,18:00,SHIP_04,151,96,36,5,11,3,2079.0,1289.9,171,122,2200,250,0.23841059602649,0.5863181818181818,0.945,False,0.0,910.1,Normal
Rostock,Klaipeda,2025-11-16,06:00,SHIP_03,136,81,38,8,5,4,1984.2,1158.8,157,102,2100,230,0.2794117647058823,0.5518095238095237,0.9448571428571428,False,0.0,941.2,High NoShow Risk
Trelleborg,Travemünde,2025-08-17,14:00,SHIP_01,119,64,39,6,6,4,1700.4,885.1,135,80,1800,180,0.3277310924369748,0.4917222222222222,0.9446666666666668,False,0.0,914.9,High NoShow Risk
Trelleborg,Swinoujscie,2025-10-27,22:00,SHIP_03,145,85,40,5,9,6,1983.7,1137.1,178,114,2100,230,0.2758620689655172,0.5414761904761904,0.9446190476190476,False,0.0,962.9,High NoShow Risk
Trelleborg,Swinoujscie,2024-12-29,08:00,SHIP_01,121,78,29,2,10,2,1700.3,1038.5,141,104,1800,180,0.2396694214876033,0.5769444444444445,0.9446111111111112,False,0.0,761.5,Normal
Trelleborg,Rostock,2024-03-10,10:00,SHIP_03,143,88,38,3,9,5,1983.4,1150.0,162,109,2100,230,0.2657342657342657,0.5476190476190477,0.9444761904761904,False,0.0,950.0,High NoShow Risk
Travemünde,Klaipeda,2024-01-20,22:00,SHIP_01,124,76,34,1,10,3,1699.7,1025.7,147,103,1800,180,0.2741935483870967,0.5698333333333334,0.9442777777777778,False,0.0,774.3,High NoShow Risk
Rostock,Klaipeda,2024-10-28,18:00,SHIP_01,122,80,30,2,6,4,1699.6,1078.6,138,97,1800,180,0.2459016393442623,0.5992222222222222,0.9442222222222222,False,0.0,721.4000000000001,Normal
Trelleborg,Travemünde,2025-11-14,06:00,SHIP_04,150,92,40,6,9,3,2076.7,1247.5,172,116,2200,250,0.2666666666666666,0.5670454545454545,0.9439545454545454,False,0.0,952.5,High NoShow Risk
Klaipeda,Travemünde,2025-01-13,22:00,SHIP_05,161,101,38,7,10,5,2265.3,1369.4,192,129,2400,280,0.2360248447204969,0.5705833333333333,0.943875,False,0.0,1030.6,Normal
Trelleborg,Swinoujscie,2025-06-06,14:00,SHIP_03,145,81,47,8,6,3,1981.4,1105.4,164,100,2100,230,0.3241379310344827,0.5263809523809524,0.9435238095238097,False,0.0,994.6,High NoShow Risk
Rostock,Trelleborg,2025-07-20,08:00,SHIP_05,154,95,44,2,11,2,2264.4,1384.3,178,123,2400,280,0.2857142857142857,0.5767916666666667,0.9435,False,0.0,1015.7,High NoShow Risk
Trelleborg,Travemünde,2025-07-13,10:00,SHIP_05,159,86,44,14,9,6,2264.4,1208.1,183,110,2400,280,0.2767295597484276,0.503375,0.9435,False,0.0,1191.9,High NoShow Risk
Klaipeda,Travemünde,2024-04-07,06:00,SHIP_03,134,84,35,4,7,4,1979.6,1181.9,153,105,2100,230,0.2611940298507462,0.5628095238095239,0.9426666666666668,False,0.0,918.1,High NoShow Risk
Rostock,Trelleborg,2024-12-15,22:00,SHIP_04,143,81,38,9,9,6,2073.6,1165.0,163,101,2200,250,0.2657342657342657,0.5295454545454545,0.9425454545454544,False,0.0,1035.0,High NoShow Risk
Klaipeda,Rostock,2024-11-02,06:00,SHIP_04,144,90,34,4,9,7,2073.5,1331.3,161,112,2200,250,0.2361111111111111,0.6051363636363636,0.9425,False,0.0,868.7,Normal
Klaipeda,Travemünde,2024-06-02,22:00,SHIP_01,120,75,25,4,13,3,1695.7,1035.9,141,105,1800,180,0.2083333333333333,0.5755,0.9420555555555556,False,0.0,764.0999999999999,Normal
Trelleborg,Rostock,2024-12-13,06:00,SHIP_04,150,92,38,5,10,5,2072.3,1227.1,175,118,2200,250,0.2533333333333333,0.5577727272727272,0.9419545454545456,False,0.0,972.9,High NoShow Risk
Travemünde,Trelleborg,2024-05-03,10:00,SHIP_04,148,81,39,5,13,10,2072.1,1121.7,168,108,2200,250,0.2635135135135135,0.5098636363636364,0.9418636363636363,False,0.0,1078.3,High NoShow Risk
Trelleborg,Travemünde,2025-12-21,08:00,SHIP_02,130,85,28,8,6,3,1883.6,1260.0,145,98,2000,220,0.2153846153846154,0.63,0.9418,False,0.0,740.0,Normal
Trelleborg,Swinoujscie,2025-01-17,22:00,SHIP_03,140,82,41,8,6,3,1977.5,1107.4,155,97,2100,230,0.2928571428571428,0.5273333333333334,0.9416666666666668,False,0.0,992.6,High NoShow Risk
Trelleborg,Swinoujscie,2025-01-15,10:00,SHIP_03,138,81,45,5,2,5,1977.3,1105.7,156,92,2100,230,0.3260869565217391,0.5265238095238095,0.9415714285714284,False,0.0,994.3,High NoShow Risk
Rostock,Trelleborg,2025-11-19,06:00,SHIP_01,115,77,27,4,3,4,1693.8,1094.4,133,91,1800,180,0.2347826086956521,0.6080000000000001,0.941,False,0.0,705.5999999999999,Normal
Trelleborg,Swinoujscie,2024-06-17,18:00,SHIP_01,118,72,30,4,9,3,1692.9,1036.6,135,93,1800,180,0.2542372881355932,0.5758888888888888,0.9405,False,0.0,763.4000000000001,High NoShow Risk
Travemünde,Trelleborg,2025-09-11,06:00,SHIP_03,141,89,35,3,14,0,1974.7,1209.7,164,122,2100,230,0.2482269503546099,0.576047619047619,0.9403333333333334,False,0.0,890.3,Normal
Klaipeda,Travemünde,2025-10-14,18:00,SHIP_04,148,95,32,6,13,2,2068.5,1276.1,175,128,2200,250,0.2162162162162162,0.5800454545454545,0.9402272727272728,False,0.0,923.9,Normal
Trelleborg,Travemünde,2024-08-19,18:00,SHIP_01,124,81,25,7,10,1,1692.4,1071.5,143,103,1800,180,0.2016129032258064,0.5952777777777778,0.9402222222222224,False,0.0,728.5,Normal
Rostock,Klaipeda,2025-10-05,14:00,SHIP_01,126,79,37,3,4,3,1691.9,1053.6,146,96,1800,180,0.2936507936507936,0.5853333333333333,0.9399444444444444,False,0.0,746.4000000000001,High NoShow Risk
Rostock,Trelleborg,2025-12-31,06:00,SHIP_01,117,67,34,6,5,5,1691.8,936.1,138,85,1800,180,0.2905982905982906,0.5200555555555556,0.9398888888888888,False,0.0,863.9,High NoShow Risk
Travemünde,Klaipeda,2025-08-22,14:00,SHIP_04,147,81,46,5,4,11,2067.7,1096.9,161,93,2200,250,0.3129251700680272,0.4985909090909091,0.9398636363636362,False,0.0,1103.1,High NoShow Risk
Trelleborg,Travemünde,2024-01-05,18:00,SHIP_01,122,69,39,7,3,4,1691.6,942.2,142,86,1800,180,0.319672131147541,0.5234444444444445,0.9397777777777776,False,0.0,857.8,High NoShow Risk
Rostock,Klaipeda,2024-09-25,14:00,SHIP_01,124,82,27,2,10,3,1691.4,1097.1,149,111,1800,180,0.2177419354838709,0.6094999999999999,0.9396666666666668,False,0.0,702.9000000000001,Normal
Swinoujscie,Trelleborg,2024-07-03,08:00,SHIP_05,160,99,41,7,12,1,2254.2,1351.1,185,126,2400,280,0.25625,0.5629583333333333,0.93925,False,0.0,1048.9,High NoShow Risk
Rostock,Klaipeda,2025-07-27,22:00,SHIP_05,164,109,40,4,6,5,2254.1,1421.4,184,131,2400,280,0.2439024390243902,0.59225,0.9392083333333332,False,0.0,978.6,Normal
Rostock,Trelleborg,2025-11-05,22:00,SHIP_05,166,107,40,6,7,6,2253.9,1432.3,192,133,2400,280,0.2409638554216867,0.5967916666666666,0.939125,False,0.0,967.7,Normal
Klaipeda,Rostock,2025-08-14,22:00,SHIP_03,139,85,39,7,5,3,1972.0,1184.8,155,102,2100,230,0.2805755395683453,0.5641904761904761,0.939047619047619,False,0.0,915.2,High NoShow Risk
Trelleborg,Rostock,2024-04-18,10:00,SHIP_03,137,93,31,5,7,1,1971.3,1317.4,161,119,2100,230,0.2262773722627737,0.6273333333333334,0.9387142857142856,False,0.0,782.5999999999999,Normal
Rostock,Trelleborg,2024-10-28,10:00,SHIP_03,138,81,37,10,7,3,1971.0,1123.7,159,102,2100,230,0.2681159420289855,0.5350952380952381,0.9385714285714286,False,0.0,976.3,High NoShow Risk
Trelleborg,Travemünde,2024-11-21,22:00,SHIP_05,155,109,26,2,9,9,2252.5,1529.9,182,140,2400,280,0.1677419354838709,0.6374583333333333,0.9385416666666668,False,0.0,870.0999999999999,Normal
Trelleborg,Rostock,2025-11-12,18:00,SHIP_04,146,99,30,5,8,4,2064.6,1356.5,174,125,2200,250,0.2054794520547945,0.6165909090909091,0.9384545454545454,False,0.0,843.5,Normal
Travemünde,Trelleborg,2024-01-14,22:00,SHIP_04,148,87,46,2,10,3,2064.4,1193.0,166,111,2200,250,0.3108108108108108,0.5422727272727272,0.9383636363636364,False,0.0,1007.0,High NoShow Risk
Swinoujscie,Trelleborg,2024-08-21,06:00,SHIP_05,158,111,30,6,8,3,2252.0,1531.8,174,131,2400,280,0.189873417721519,0.63825,0.9383333333333334,False,0.0,868.2,Normal
Travemünde,Klaipeda,2024-03-04,22:00,SHIP_01,120,67,35,3,9,6,1689.0,951.3,134,85,1800,180,0.2916666666666667,0.5285,0.9383333333333334,False,0.0,848.7,High NoShow Risk
Swinoujscie,Trelleborg,2024-03-20,10:00,SHIP_03,139,80,40,6,8,5,1969.3,1156.3,166,103,2100,230,0.2877697841726618,0.5506190476190476,0.9377619047619048,False,0.0,943.7,High NoShow Risk
Trelleborg,Travemünde,2025-04-14,06:00,SHIP_04,147,83,48,3,10,3,2062.3,1107.1,167,106,2200,250,0.3265306122448979,0.5032272727272726,0.937409090909091,False,0.0,1092.9,High NoShow Risk
Klaipeda,Rostock,2024-04-02,22:00,SHIP_05,160,89,52,1,11,7,2249.2,1200.3,185,115,2400,280,0.325,0.5001249999999999,0.9371666666666666,False,0.0,1199.7,High NoShow Risk
Rostock,Trelleborg,2025-03-01,18:00,SHIP_02,130,93,28,2,4,3,1874.0,1295.0,151,113,2000,220,0.2153846153846154,0.6475,0.937,False,0.0,705.0,Normal
